CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
51.466.860/0001-56;2022-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99.02.01;ON;2.6766000000;N
51.466.860/0001-56;2022-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99.02.01;ON;4.2753000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.01;Receita de Venda de Bens e/ou Serviços;7465979.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.01;Receita de Venda de Bens e/ou Serviços;9015855.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.02;Custo dos Bens e/ou Serviços Vendidos;-5804994.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.02;Custo dos Bens e/ou Serviços Vendidos;-7237702.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.03;Resultado Bruto;1660985.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.03;Resultado Bruto;1778153.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04;Despesas/Receitas Operacionais;-1038793.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04;Despesas/Receitas Operacionais;-1141224.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.01;Despesas com Vendas;-701222.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.01;Despesas com Vendas;-807525.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.02;Despesas Gerais e Administrativas;-360858.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.02;Despesas Gerais e Administrativas;-443197.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.04;Outras Receitas Operacionais;24604.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.04;Outras Receitas Operacionais;109334.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.06;Resultado de Equivalência Patrimonial;-1317.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.06;Resultado de Equivalência Patrimonial;164.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;622192.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;636929.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.06;Resultado Financeiro;-85029.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.06;Resultado Financeiro;-127590.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.06.01;Receitas Financeiras;278206.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.06.01;Receitas Financeiras;218319.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.06.02;Despesas Financeiras;-363235.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.06.02;Despesas Financeiras;-345909.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.07;Resultado Antes dos Tributos sobre o Lucro;537163.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.07;Resultado Antes dos Tributos sobre o Lucro;509339.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-74487.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-30618.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.08.01;Corrente;-73449.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.08.01;Corrente;-31064.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.08.02;Diferido;-1038.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.08.02;Diferido;446.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.09;Resultado Líquido das Operações Continuadas;462676.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.09;Resultado Líquido das Operações Continuadas;478721.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.11;Lucro/Prejuízo Consolidado do Período;462676.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.11;Lucro/Prejuízo Consolidado do Período;478721.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.11.01;Atribuído a Sócios da Empresa Controladora;462676.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.11.01;Atribuído a Sócios da Empresa Controladora;477784.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.11.02;Atribuído a Sócios Não Controladores;937.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.99.01;Lucro Básico por Ação;0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.99.01;Lucro Básico por Ação;0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.99.01.01;ON;1.2541000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.99.01.01;ON;1.3156000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.99.02;Lucro Diluído por Ação;0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.99.02;Lucro Diluído por Ação;0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.99.02.01;ON;1.2461000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.99.02.01;ON;1.2981000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.01;Receita de Venda de Bens e/ou Serviços;82011.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.01;Receita de Venda de Bens e/ou Serviços;216157.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-61167.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-153020.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.03;Resultado Bruto;20844.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.03;Resultado Bruto;63137.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04;Despesas/Receitas Operacionais;-17208.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04;Despesas/Receitas Operacionais;-52338.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.01;Despesas com Vendas;-6950.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.01;Despesas com Vendas;-16306.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.02;Despesas Gerais e Administrativas;-10273.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.02;Despesas Gerais e Administrativas;-37629.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.04;Outras Receitas Operacionais;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.04;Outras Receitas Operacionais;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.05;Outras Despesas Operacionais;15.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.05;Outras Despesas Operacionais;1597.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;3636.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;10799.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.06;Resultado Financeiro;-3329.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.06;Resultado Financeiro;-12308.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.06.01;Receitas Financeiras;487.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.06.01;Receitas Financeiras;2968.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.06.02;Despesas Financeiras;-3816.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.06.02;Despesas Financeiras;-15276.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;307.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;-1509.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;2229.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-13207.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.08.01;Corrente;-1101.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.08.01;Corrente;-55.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.08.02;Diferido;3330.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.08.02;Diferido;-13152.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.09;Resultado Líquido das Operações Continuadas;2536.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.09;Resultado Líquido das Operações Continuadas;-14716.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.11;Lucro/Prejuízo Consolidado do Período;2536.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.11;Lucro/Prejuízo Consolidado do Período;-14716.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;2536.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;-14716.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
